Id,SalePrice
1599,182607.8309
1600,168731.9688
1601,58092.93905
1602,111516.457
1603,73647.56764
1604,258803.4752
1605,212642.9782
1606,165802.9841
1607,186973.4798
1608,196461.3041
1609,183922.3456
1610,157524.5931
1611,134395.7667
1612,175350.2852
1613,149271.3291
1614,116828.2825
1615,84345.73548
1616,75283.92597
1617,90607.88461
1618,120462.9153
1619,145564.8988
1620,138533.5171
1621,135522.0476
1622,135573.4548
1623,241017.4027
1624,192760.1234
1625,125087.7749
1626,156772.3713
1627,177386.1837
1628,273559.9921
1629,184363.5033
1630,390640.2798
1631,223773.1821
1632,258848.7505
1633,170794.9887
1634,170573.3806
1635,173125.9789
1636,158558.4167
1637,187182.6673
1638,217275.705
1639,180035.4507
1640,279168.6041
1641,180059.5979
1642,238896.7703
1643,232393.6506
1644,236429.5767
1645,197093.6181
1646,148703.2964
1647,155036.0393
1648,125077.8758
1649,136707.5726
1650,110287.0997
1651,115883.9793
1652,100006.0084
1653,104830.5691
1654,139562.4996
1655,137096.9856
1656,138159.0056
1657,140842.7302
1658,138069.5941
1659,127606.9437
1660,141170.8004
1661,405650.9193
1662,393843.9736
1663,359240.7935
1664,465426.2018
1665,306296.3779
1666,336351.6456
1667,399388.1931
1668,318895.764
1669,297922.6885
1670,334182.245
1671,263843.8458
1672,425497.8145
1673,293558.8978
1674,244972.5807
1675,203418.9199
1676,193601.0971
1677,224739.1905
1678,483309.0755
1679,395329.1083
1680,315050.0117
1681,261468.3164
1682,322326.7787
1683,192467.5054
1684,181922.7969
1685,176147.5499
1686,161915.8138
1687,184477.7619
1688,189872.4545
1689,195164.6809
1690,189322.0102
1691,177832.9576
1692,253588.3897
1693,182624.1801
1694,168360.0021
1695,169682.5514
1696,255662.664
1697,174496.3335
1698,329984.9199
1699,293911.632
1700,241816.8629
1701,271993.7443
1702,241217.499
1703,233562.3048
1704,263982.8896
1705,247219.0349
1706,417564.5814
1707,227338.9607
1708,210898.485
1709,254085.7093
1710,220922.2358
1711,263361.5763
1712,253645.2824
1713,256896.2981
1714,228546.367
1715,212372.3725
1716,182415.0552
1717,165296.4015
1718,145198.7834
1719,211006.6899
1720,226933.0967
1721,155672.6642
1722,137432.5138
1723,140789.8723
1724,183080.0342
1725,215167.4284
1726,189187.511
1727,157519.5846
1728,160193.057
1729,163272.0877
1730,184842.3189
1731,122171.0878
1732,114644.4064
1733,115914.8159
1734,122250.2964
1735,122450.2598
1736,114827.037
1737,326430.1166
1738,253652.5194
1739,271464.0273
1740,201751.9306
1741,182354.2047
1742,171199.2103
1743,182625.2266
1744,303908.4519
1745,223962.2328
1746,238285.9799
1747,211133.5395
1748,218346.7372
1749,137544.4508
1750,139098.6024
1751,259818.7717
1752,118458.4839
1753,143989.2957
1754,199621.2389
1755,164939.2491
1756,112910.8471
1757,120744.7854
1758,125340.316
1759,169281.1447
1760,153274.4914
1761,140916.4235
1762,163503.5692
1763,189653.2205
1764,115646.8321
1765,167908.4397
1766,177259.3547
1767,223634.1014
1768,134525.1153
1769,162218.5476
1770,150460.5482
1771,125391.584
1772,139925.9008
1773,118909.5133
1774,146217.6934
1775,136258.3552
1776,136741.6974
1777,109809.0155
1778,137851.3755
1779,128672.917
1780,156932.9467
1781,128777.9898
1782,77845.84592
1783,133947.0514
1784,100364.2811
1785,132860.0825
1786,109956.1055
1787,150706.0073
1788,59474.80573
1789,113925.5458
1790,72216.26065
1791,181977.2879
1792,169606.7995
1793,129920.6185
1794,151868.9818
1795,138517.7385
1796,153325.4004
1797,127389.3024
1798,119559.1624
1799,113110.9312
1800,130779.3649
1801,120209.2852
1802,126162.4107
1803,151364.2256
1804,145999.1203
1805,135420.3532
1806,124421.8262
1807,130624.8691
1808,126054.285
1809,116044.4863
1810,133387.8371
1811,102245.7629
1812,101762.5164
1813,124770.0999
1814,90953.63961
1815,62862.89492
1816,106890.7836
1817,102207.3747
1818,149553.3179
1819,120996.7393
1820,68100.33951
1821,102069.1719
1822,136559.885
1823,61879.70217
1824,135148.9886
1825,132178.577
1826,108698.222
1827,109443.4979
1828,123797.241
1829,104529.2055
1830,125393.6294
1831,170194.8763
1832,75962.56849
1833,131913.217
1834,123323.306
1835,124067.4518
1836,112896.9373
1837,91217.56148
1838,115197.9067
1839,97805.05775
1840,137376.6892
1841,140655.7525
1842,81111.33717
1843,133042.7028
1844,149041.2508
1845,141898.0237
1846,149870.4489
1847,191685.2334
1848,53788.84298
1849,125022.9017
1850,112491.8877
1851,152172.5822
1852,115807.6981
1853,123030.7506
1854,165232.0443
1855,184245.8545
1856,200331.2547
1857,148108.783
1858,165383.7082
1859,152898.4912
1860,140068.6558
1861,151640.7383
1862,269447.5648
1863,247334.3791
1864,247464.1927
1865,297486.8926
1866,299678.3741
1867,209706.9048
1868,274491.2315
1869,187836.7958
1870,205013.8965
1871,246140.1635
1872,178237.0453
1873,212217.4036
1874,154390.5735
1875,190944.4571
1876,180191.9099
1877,205954.1876
1878,212579.3683
1879,139418.3341
1880,134887.542
1881,222044.4846
1882,246406.8197
1883,195033.8671
1884,209171.6797
1885,236282.1505
1886,289523.6787
1887,204741.6645
1888,249078.0482
1889,173762.8072
1890,114922.6971
1891,140050.7734
1892,94705.98742
1893,130389.8758
1894,129610.0916
1895,138794.361
1896,116874.239
1897,113253.419
1898,111447.9347
1899,158115.9749
1900,146612.3439
1901,157640.8024
1902,153196.9127
1903,216107.1055
1904,140110.7587
1905,197987.8083
1906,169387.9861
1907,195188.4856
1908,117314.9744
1909,134192.4127
1910,124729.4725
1911,222734.6719
1912,356199.2655
1913,120205.827
1914,81277.3812
1915,273155.6992
1916,56352.65634
1917,218687.5548
1918,136409.8737
1919,170864.3067
1920,157122.0776
1921,347292.1849
1922,301901.0439
1923,242903.9534
1924,221713.5795
1925,216405.3549
1926,337840.3342
1927,140669.7886
1928,143023.7007
1929,127895.5261
1930,144685.1544
1931,130519.6679
1932,135281.1572
1933,162167.4752
1934,169410.6456
1935,159868.5741
1936,188285.679
1937,180282.369
1938,174797.9495
1939,267707.9476
1940,213795.309
1941,174444.6338
1942,191065.643
1943,225664.589
1944,375871.3908
1945,381801.4587
1946,129597.1309
1947,317142.4351
1948,177441.1505
1949,239434.0486
1950,180948.569
1951,243451.7475
1952,215530.5881
1953,163043.9651
1954,206964.5487
1955,134721.7653
1956,303665.593
1957,153998.3577
1958,257469.6137
1959,149759.49
1960,118511.0243
1961,117704.0702
1962,100567.1104
1963,106330.0809
1964,102042.6543
1965,144001.9901
1966,141718.7125
1967,280711.1822
1968,441827.5016
1969,378865.3752
1970,452483.8996
1971,459487.2588
1972,364164.3609
1973,261888.5449
1974,326935.8094
1975,502452.94
1976,256631.6665
1977,373477.007
1978,393768.7712
1979,296253.9484
1980,220603.172
1981,313609.1499
1982,220302.3193
1983,213347.3996
1984,184614.2945
1985,205610.2611
1986,192669.2248
1987,177321.739
1988,175779.8853
1989,192162.0021
1990,206907.627
1991,225264.967
1992,198679.8624
1993,170918.6459
1994,225277.6519
1995,179365.7312
1996,259005.3584
1997,320080.7843
1998,292605.9315
1999,269624.1984
2000,313340.9585
2001,256465.6903
2002,254204.5081
2003,251715.3113
2004,250500.4679
2005,241784.3047
2006,218575.4541
2007,248337.785
2008,201324.5978
2009,184554.2965
2010,194212.9808
2011,140362.6742
2012,172124.4231
2013,168113.3579
2014,173619.1262
2015,195796.0027
2016,175732.3718
2017,183302.1001
2018,108730.1401
2019,129144.2852
2020,107418.7501
2021,112038.5641
2022,183646.1044
2023,138814.2257
2024,287895.322
2025,361025.5765
2026,177982.8773
2027,158862.4734
2028,176222.2615
2029,158339.5074
2030,249149.2264
2031,230632.5705
2032,246932.3577
2033,238686.1905
2034,168841.8153
2035,212673.3052
2036,194270.6924
2037,196807.2624
2038,312919.4304
2039,221197.5245
2040,307019.8591
2041,289668.0655
2042,205469.8435
2043,176289.4489
2044,179110.1819
2045,208296.9818
2046,149164.3551
2047,134147.1525
2048,126708.1051
2049,152983.7331
2050,180960.8028
2051,125351.081
2052,128438.1078
2053,144535.7871
2054,90159.25401
2055,156623.802
2056,156256.6366
2057,109224.5537
2058,200699.4587
2059,121735.2476
2060,175433.0101
2061,163064.1246
2062,124277.5036
2063,125059.9582
2064,128807.1752
2065,119609.174
2066,173154.1923
2067,139421.7206
2068,156224.0603
2069,99803.97431
2070,107711.3062
2071,91520.58923
2072,112439.0432
2073,126972.812
2074,165194.895
2075,152790.0962
2076,115580.8262
2077,141934.0535
2078,119958.489
2079,126746.33
2080,121773.9724
2081,128958.1743
2082,134344.6748
2083,139513.6222
2084,113753.7836
2085,113148.4474
2086,147343.1559
2087,124012.3056
2088,91144.47489
2089,84868.85493
2090,119424.4651
2091,108483.8411
2092,122225.0569
2093,116857.2197
2094,121415.7851
2095,139218.4789
2096,91598.28147
2097,98870.06658
2098,131227.9537
2099,58768.6456
2100,75466.59254
2101,102099.6464
2102,127304.2845
2103,103558.5502
2104,150968.1888
2105,128090.2105
2106,46485.66222
2107,174454.5632
2108,119896.5411
2109,113435.2925
2110,125928.2472
2111,174701.0297
2112,134139.5313
2113,125972.5445
2114,112731.8108
2115,160977.6639
2116,110926.6163
2117,141650.7994
2118,127141.2543
2119,111395.176
2120,100828.6132
2121,108469.482
2122,106113.6667
2123,112388.0799
2124,168545.7967
2125,120080.3694
2126,139029.3846
2127,144215.5965
2128,118393.4691
2129,79741.88652
2130,133549.0484
2131,117866.2072
2132,98041.40975
2133,109637.0292
2134,108768.025
2135,94448.06386
2136,69515.42279
2137,115194.9228
2138,141975.1143
2139,146319.1199
2140,141722.5564
2141,165901.0057
2142,125536.5222
2143,136802.616
2144,107214.3151
2145,135275.9486
2146,154887.7956
2147,148496.5558
2148,137707.9415
2149,147451.9558
2150,219528.0951
2151,110701.4702
2152,159166.0059
2153,176652.806
2154,108581.7964
2155,138424.427
2156,256463.6174
2157,202174.6117
2158,225503.1773
2159,217096.1811
2160,181236.6311
2161,219379.0504
2162,392711.8506
2163,275244.7444
2164,219817.1559
2165,200981.809
2166,152169.5349
2167,210322.9199
2168,187727.477
2169,195827.783
2170,212794.1426
2171,156432.2591
2172,138432.0395
2173,188785.9725
2174,228863.3863
2175,251886.7578
2176,291936.3099
2177,237530.0606
2178,214982.6043
2179,143230.7017
2180,223840.8305
2181,196886.6908
2182,216851.1677
2183,193002.382
2184,124314.015
2185,126435.171
2186,133577.1312
2187,138729.7723
2188,141908.0391
2189,456197.0829
2190,97803.29827
2191,98187.10414
2192,86861.87265
2193,114584.1564
2194,116550.7183
2195,101448.5443
2196,123458.9374
2197,104002.3603
2198,155728.0185
2199,165042.3802
2200,149451.6646
2201,143114.9769
2202,187344.7415
2203,127297.8477
2204,184558.9207
2205,125741.0405
2206,144618.9675
2207,179164.7581
2208,252816.1293
2209,204193.3898
2210,121967.8204
2211,110311.4063
2212,113846.7592
2213,101835.2922
2214,133566.3268
2215,101538.371
2216,136651.5086
2217,52084.1599
2218,80417.76432
2219,72703.01123
2220,65245.62443
2221,272518.9516
2222,269343.7583
2223,268594.9193
2224,191166.1207
2225,147679.3464
2226,154894.502
2227,187833.3208
2228,259371.3658
2229,230335.8605
2230,156289.4709
2231,201108.9178
2232,175055.396
2233,184952.6535
2234,234017.5448
2235,217474.7094
2236,240772.6906
2237,286037.826
2238,182609.191
2239,130792.812
2240,149511.947
2241,133771.3857
2242,115553.8534
2243,125365.3348
2244,95260.69928
2245,94910.20356
2246,149837.5049
2247,104416.4576
2248,121143.1951
2249,124601.5958
2250,129784.8249
2251,93614.80415
2252,170788.5168
2253,158946.5232
2254,177458.885
2255,179200.6253
2256,181253.8961
2257,196783.5461
2258,171843.9317
2259,164334.6207
2260,133703.8283
2261,204911.7572
2262,226122.6421
2263,367288.3758
2264,493814.0489
2265,194298.1636
2266,318484.1027
2267,395480.282
2268,395962.0814
2269,154349.0593
2270,188144.5728
2271,212872.5383
2272,182614.6716
2273,169300.8159
2274,159184.4358
2275,139628.7225
2276,184752.7675
2277,165522.4675
2278,150010.4503
2279,128593.7184
2280,114606.607
2281,154688.493
2282,174957.1216
2283,110741.0462
2284,118744.6687
2285,147077.9061
2286,122914.3928
2287,351995.3485
2288,279197.0401
2289,344469.0323
2290,445018.9646
2291,343573.4163
2292,430809.6505
2293,466241.3345
2294,423484.9147
2295,427492.9972
2296,296778.1809
2297,323268.8551
2298,338015.7115
2299,370170.0661
2300,332592.9042
2301,290016.4079
2302,246250.0986
2303,252287.6799
2304,253882.5731
2305,186406.6037
2306,187612.7587
2307,199974.2944
2308,222663.9591
2309,283540.4098
2310,211564.796
2311,197560.1963
2312,181792.5612
2313,173661.0804
2314,183803.1539
2315,173874.2046
2316,186264.242
2317,189882.4437
2318,175400.6366
2319,179841.5473
2320,187170.4317
2321,214524.4695
2322,167339.6577
2323,206209.2713
2324,186360.5768
2325,205123.1384
2326,187168.5503
2327,202972.5892
2328,212256.351
2329,177945.8137
2330,172520.3579
2331,321572.5181
2332,421790.0138
2333,306789.9431
2334,260093.1824
2335,294966.5165
2336,295086.6266
2337,211256.4451
2338,240533.2177
2339,237326.273
2340,359261.8507
2341,213055.6438
2342,238776.485
2343,223278.009
2344,234796.2401
2345,241877.281
2346,215519.0084
2347,205090.8723
2348,237722.1781
2349,186735.8568
2350,288152.8118
2351,250566.7894
2352,252068.5416
2353,256433.3972
2354,135241.1168
2355,164255.4164
2356,138616.9396
2357,183798.5773
2358,185811.6494
2359,133375.162
2360,117438.6494
2361,132117.2178
2362,292631.5312
2363,123066.2258
2364,150331.1169
2365,209083.0511
2366,182698.5582
2367,211314.9136
2368,207169.4155
2369,217716.3312
2370,156175.8471
2371,165868.0407
2372,197875.6337
2373,290129.4074
2374,324765.5263
2375,253802.323
2376,306415.806
2377,354654.9766
2378,141765.212
2379,183164.0965
2380,139403.6199
2381,162406.1959
2382,219200.0815
2383,199260.9403
2384,223972.3134
2385,149222.5036
2386,135056.6063
2387,136599.1796
2388,125704.5914
2389,124792.7243
2390,134248.8362
2391,126564.8733
2392,120718.6802
2393,152437.053
2394,139426.3905
2395,189553.3967
2396,150245.0548
2397,220410.4192
2398,128430.3474
2399,70107.34395
2400,67779.45294
2401,118113.0414
2402,135378.8089
2403,141657.8277
2404,144078.159
2405,148354.6347
2406,141719.1931
2407,119211.3946
2408,140683.6035
2409,121395.4016
2410,164942.2742
2411,115070.5648
2412,148247.8964
2413,125262.2621
2414,159129.5509
2415,136418.4054
2416,129181.0158
2417,136768.6883
2418,135162.7055
2419,109838.1698
2420,113781.2239
2421,143746.2539
2422,111647.9919
2423,98056.99417
2424,132467.0675
2425,217639.718
2426,115320.8262
2427,125228.305
2428,174466.1758
2429,121592.7785
2430,135487.2866
2431,107856.6799
2432,133843.2253
2433,136304.5916
2434,126932.0797
2435,135541.8652
2436,113501.9345
2437,104138.2476
2438,114858.8152
2439,102548.928
2440,119101.1621
2441,91344.39689
2442,86813.06174
2443,121877.7784
2444,115353.3555
2445,84691.68114
2446,116556.6984
2447,174913.0967
2448,139345.6607
2449,95165.15686
2450,141524.8641
2451,116084.2182
2452,177916.9672
2453,103753.3242
2454,138020.5865
2455,115902.5709
2456,138486.9373
2457,116343.2243
2458,127025.4775
2459,113549.3691
2460,127226.1136
2461,132416.9853
2462,119403.8353
2463,124829.5397
2464,163437.8012
2465,140702.4086
2466,113731.9894
2467,127412.5519
2468,90567.26286
2469,84439.97273
2470,186558.2353
2471,198272.34
2472,137785.3529
2473,101674.1688
2474,61096.73243
2475,196096.2537
2476,119832.1305
2477,128453.1644
2478,148384.0569
2479,99476.11584
2480,154396.4263
2481,122841.8795
2482,121732.9182
2483,117811.6469
2484,118292.9382
2485,128001.6795
2486,128191.3818
2487,168458.0178
2488,158787.94
2489,151886.596
2490,135909.7428
2491,106448.0183
2492,190856.3472
2493,152786.7536
2494,152167.3887
2495,111262.1251
2496,270202.2192
2497,152145.4018
2498,111056.0682
2499,109896.2154
2500,116724.946
2501,125813.0139
2502,135293.686
2503,88681.04693
2504,184501.5917
2505,202233.8505
2506,221010.575
2507,262536.6226
2508,223782.5943
2509,207952.6282
2510,206660.8456
2511,177640.4579
2512,215631.5491
2513,202595.3264
2514,269763.9406
2515,146598.9673
2516,174140.1642
2517,147503.7282
2518,153775.0045
2519,224696.0035
2520,195596.4233
2521,193874.062
2522,207882.3279
2523,131954.8623
2524,132787.7791
2525,144548.0193
2526,134533.9116
2527,130471.127
2528,131184.8624
2529,135329.3048
2530,131178.1362
2531,242508.5471
2532,212808.0484
2533,193030.0077
2534,236084.5825
2535,283535.9917
2536,236350.9379
2537,230162.7893
2538,182193.0524
2539,183949.1964
2540,174351.6532
2541,182808.2527
2542,166457.7363
2543,124130.7155
2544,111777.004
2545,123222.0437
2546,127574.3893
2547,128310.7365
2548,175197.7817
2549,135751.9238
2550,1099371.51
2551,146470.6858
2552,115835.7411
2553,86724.58677
2554,107915.364
2555,113055.8257
2556,92303.49127
2557,95765.91263
2558,168284.6388
2559,135491.669
2560,138540.8084
2561,140021.6156
2562,144400.3224
2563,149794.0668
2564,184405.487
2565,162167.5714
2566,138413.7083
2567,134777.8873
2568,191810.2491
2569,203033.3162
2570,121304.5764
2571,192581.741
2572,161935.4511
2573,217805.1454
2574,390016.7132
2575,123896.8338
2576,102925.038
2577,123824.368
2578,77050.37302
2579,63262.04387
2580,103404.4953
2581,103517.0798
2582,116491.4171
2583,264365.7553
2584,173171.4724
2585,160289.4377
2586,203240.1509
2587,176334.4069
2588,140878.8459
2589,140135.3284
2590,186476.5019
2591,280451.9773
2592,207646.6524
2593,224939.5966
2594,189424.4039
2595,203859.9899
2596,256530.2865
2597,180612.2139
2598,274846.8258
2599,289593.0365
2600,159072.7322
2601,145230.5826
2602,79274.74827
2603,84429.33018
2604,81416.92592
2605,76036.06375
2606,133902.3777
2607,181574.0117
2608,203801.9221
2609,154325.3842
2610,112743.1531
2611,132437.2549
2612,146263.7842
2613,131762.5137
2614,126176.5741
2615,142852.5449
2616,155314.6942
2617,163013.8575
2618,212157.8111
2619,193330.1292
2620,162696.6083
2621,174525.9617
2622,174350.2632
2623,237880.2159
2624,261046.704
2625,340322.9311
2626,168590.8622
2627,177007.8171
2628,458396.1947
2629,538881.0624
2630,371281.623
2631,450997.5121
2632,410786.5618
2633,320594.7568
2634,421915.1629
2635,154867.4591
2636,156275.5757
2637,175095.3767
2638,254009.2795
2639,189310.9411
2640,145959.9817
2641,99790.24614
2642,177445.8454
2643,107100.7808
2644,118835.1717
2645,110201.9703
2646,98103.96004
2647,102398.2051
2648,146834.601
2649,149033.5861
2650,142976.2453
2651,133865.7192
2652,408826.3729
2653,260187.8166
2654,267304.1498
2655,385920.9635
2656,308795.5904
2657,340539.7716
2658,320695.2592
2659,327778.0737
2660,346407.8905
2661,338778.1892
2662,354624.1279
2663,276677.2958
2664,268779.714
2665,295473.7078
2666,269878.8794
2667,169273.5578
2668,181476.4904
2669,182264.7788
2670,254515.4519
2671,183962.5789
2672,172227.6374
2673,181729.1897
2674,184375.0539
2675,164952.0998
2676,191738.1415
2677,186978.2463
2678,240111.5824
2679,250464.5982
2680,270824.5654
2681,386278.6132
2682,303187.1969
2683,571781.7704
2684,305660.4593
2685,333459.4804
2686,248007.0082
2687,283303.0353
2688,223241.8854
2689,210164.2651
2690,394517.1306
2691,200897.3693
2692,143457.4666
2693,187761.7953
2694,147187.046
2695,183530.0862
2696,178043.1463
2697,168575.4417
2698,189629.8062
2699,165509.3797
2700,152660.2455
2701,138816.5851
2702,99093.62068
2703,157263.5981
2704,135911.5996
2705,116772.9569
2706,109309.9701
2707,107377.4455
2708,132884.2417
2709,112303.2309
2710,125573.5566
2711,300425.5337
2712,374557.0079
2713,172081.1094
2714,156871.2201
2715,169660.2148
2716,164367.3921
2717,216738.2511
2718,222755.5898
2719,143978.2138
2720,171698.6653
2721,119796.5877
2722,156162.1135
2723,144229.8696
2724,128148.1897
2725,124346.4061
2726,141759.1968
2727,179607.3274
2728,164984.1921
2729,135238.6413
2730,142099.4579
2731,122547.3395
2732,123743.3834
2733,148157.4825
2734,144652.9255
2735,127065.7336
2736,142312.6162
2737,119500.7359
2738,142453.8747
2739,146070.3989
2740,136665.0955
2741,127039.9592
2742,140901.0472
2743,150124.9922
2744,147381.4953
2745,148576.5657
2746,126086.8281
2747,170963.1799
2748,135446.4387
2749,130285.9496
2750,132188.8194
2751,131456.1289
2752,200026.5915
2753,139816.0857
2754,170429.6499
2755,130690.3431
2756,88107.19505
2757,66328.79089
2758,78092.56176
2759,134749.4759
2760,96921.228
2761,137320.3334
2762,137777.3309
2763,169149.3666
2764,170944.8453
2765,274290.9928
2766,125791.3328
2767,92081.24622
2768,128177.2348
2769,121247.1629
2770,133542.8003
2771,108944.6391
2772,105530.5955
2773,138801.3253
2774,140769.7669
2775,102355.1094
2776,136617.5149
2777,125339.0363
2778,113889.555
2779,114210.1043
2780,109868.9417
2781,100482.6837
2782,99694.66076
2783,91136.83476
2784,118892.8146
2785,126654.5452
2786,65807.8015
2787,124187.4563
2788,71060.84068
2789,138984.1341
2790,100684.0267
2791,113029.5585
2792,58890.80174
2793,149137.8435
2794,83959.98748
2795,119254.0352
2796,98248.95971
2797,210075.6086
2798,96743.38185
2799,105437.7488
2800,82668.53715
2801,106141.6989
2802,128403.7855
2803,166882.2412
2804,163484.9467
2805,113797.9391
2806,90341.98649
2807,161227.3354
2808,134967.2621
2809,139295.817
2810,129403.7469
2811,146307.7451
2812,157958.2004
2813,162391.2826
2814,158696.8193
2815,99400.13859
2816,228818.4561
2817,140959.6901
2818,126643.1128
2819,167230.7216
2820,115743.1364
2821,101940.8965
2822,179069.3268
2823,291861.024
2824,153750.8203
2825,158557.1763
2826,132408.2437
2827,127089.6799
2828,240288.5413
2829,200969.9434
2830,216291.6984
2831,178948.9339
2832,231351.1032
2833,273253.1937
2834,221156.5838
2835,219195.6185
2836,191808.9956
2837,162228.8458
2838,152816.1608
2839,167038.1259
2840,184846.3415
2841,198556.8124
2842,215816.1575
2843,157225.6078
2844,156187.9124
2845,132043.1489
2846,202826.1372
2847,181146.9172
2848,206432.8659
2849,202993.6276
2850,248479.6077
2851,223568.1894
2852,220747.6689
2853,218738.6868
2854,142421.951
2855,194828.3402
2856,198319.856
2857,190215.9379
2858,194507.6805
2859,97792.10404
2860,135909.4326
2861,131544.2077
2862,171113.1056
2863,131228.9865
2864,230230.9149
2865,139014.2606
2866,153735.2095
2867,97042.10212
2868,88993.98485
2869,94967.84728
2870,121857.8043
2871,77294.9966
2872,45724.52924
2873,110333.3404
2874,126808.8531
2875,134037.6219
2876,154027.7718
2877,135250.6466
2878,167591.2691
2879,134173.8668
2880,110726.6034
2881,156002.4963
2882,175810.2315
2883,175510.9875
2884,194111.1564
2885,168766.3663
2886,229781.4265
2887,98363.46343
2888,115687.1405
2889,69049.1821
2890,78363.01179
2891,137674.8756
2892,73882.42209
2893,122128.7765
2894,57505.39571
2895,311906.7983
2896,272234.7278
2897,202389.4967
2898,157675.7918
2899,204284.3203
2900,149126.319
2901,226586.1565
2902,185344.334
2903,290047.9088
2904,291031.3058
2905,71034.43676
2906,178213.3919
2907,112380.2509
2908,123364.2733
2909,148392.2425
2910,75431.75945
2911,78967.01976
2912,140960.803
2913,83683.90821
2914,76736.51829
2915,91782.4206
2916,85212.45338
2917,150458.0255
2918,120826.4063
2919,190777.9234
